Latitude,Longitude,Seagr bioregion,Habitat,Genus,Year obs,biom above dm [g/m**2],biom below dm [g/m**2],biom tot dm [g/m**2],shoot dens [#/m**2],coverage [%], leaf dens [#/m**2],production above dm [g/m**2/day],production below dm [g/m**2/day],production total dm [g/m**2/day],shoot production dm [g/m**2/day],leaf production dm [g/m**2/day]
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1992,21.43,23.08,44.51,8014.29,,,,,,,
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1992,12.86,7.69,20.55,7757.14,,,,,,,
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1992,4.29,,4.29,7971.43,,,,,,,
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1993,60,123.08,183.08,6985.71,,,,,,,
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1993,85.71,169.23,254.94,7157.14,,,,,,,
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1993,94.29,100,194.29,7542.86,,,,,,,
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1993,38.57,61.54,100.11,7371.43,,,,,,,
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1993,107.14,261.54,368.68,6557.14,,,,,,,
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1993,60,230.77,290.77,7114.29,,,,,,,
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1993,68.57,223.08,291.65,6685.71,,,,,,,
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1993,90,200,290,7071.43,,,,,,,
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1993,210,153.85,363.85,6985.71,,,,,,,
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1993,34.29,123.08,157.37,7157.14,,,,,,,
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1993,12.86,30.77,43.63,8100,,,,,,,
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1993,21.43,15.38,36.81,7714.29,,,,,,,
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1993,90,61.54,151.54,7757.14,,,,,,,
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1993,4.29,30.77,35.06,5785.71,,,,,,,
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1994,38.57,92.31,130.88,7842.86,,,,,,,
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1994,12.86,46.15,59.01,7585.71,,,,,,,
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1994,81.43,30.77,112.2,7757.14,,,,,,,
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1994,30,46.15,76.15,6728.57,,,,,,,
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1994,38.57,100,138.57,7542.86,,,,,,,
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1994,154.29,123.08,277.37,7371.43,,,,,,,
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1994,51.43,107.69,159.12,7842.86,,,,,,,
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1994,64.29,169.23,233.52,7585.71,,,,,,,
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1994,4.29,15.38,19.67,7714.29,,,,,,,
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1994,25.71,23.08,48.79,7971.43,,,,,,,
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1994,72.86,107.69,180.55,7585.71,,,,,,,
27.817,-97.133,Tropical Atlantic,Estuarine,Halodule,1994,12.86,23.08,35.94,7071.43,,,,,,,
-32.003,115.82,Temperate Southern,Estuarine,Halophila,2006,12.7,48.7,61.4,,92.3,,1.5,1.6,3.1,,
19.765,-16.393,Tropical Atlantic,Coastal,Zostera,2013,,,,,94,,,,,,
19.765,-16.393,Tropical Atlantic,Coastal,Zostera,2013,,,,,75.8,,,,,,
19.765,-16.393,Tropical Atlantic,Coastal,Zostera,2013,,,,,49.6,,,,,,
19.765,-16.393,Tropical Atlantic,Coastal,Zostera,2015,,,,,82.1,,,,,,
19.765,-16.393,Tropical Atlantic,Coastal,Zostera,2015,,,,,61.2,,,,,,
19.765,-16.393,Tropical Atlantic,Coastal,Zostera,2015,,,,,61.6,,,,,,
20.903,-86.847,Tropical Atlantic,Estuarine,Thalassia,2000,,,,561,,,,,,,
20.899,-86.847,Tropical Atlantic,Estuarine,Thalassia,2000,,,,574,,,,,,,
20.866,-86.867,Tropical Atlantic,Estuarine,Thalassia,2000,,,,808,,,,,,,
20.867,-86.862,Tropical Atlantic,Estuarine,Thalassia,2000,,,,322,,,,,,,
20.864,-86.858,Tropical Atlantic,Estuarine,Thalassia,2000,,,,733,,,,,,,
20.861,-86.869,Tropical Atlantic,Estuarine,Thalassia,2000,,,,1519,,,,,,,
20.857,-86.87,Tropical Atlantic,Estuarine,Thalassia,2000,,,,1682,,,,,,,
20.857,-86.87,Tropical Atlantic,Estuarine,Thalassia,2000,,,,764,,,,,,,
20.856,-86.869,Tropical Atlantic,Estuarine,Thalassia,2000,,,,155,,,,,,,
20.85,-86.867,Tropical Atlantic,Estuarine,Thalassia,2004,290.1,2846.4,3136.5,1678.9,,,,,,,
20.85,-86.867,Tropical Atlantic,Estuarine,Thalassia,2004,259.8,1300.8,1560.6,767.3,,,,,,,
20.85,-86.867,Tropical Atlantic,Estuarine,Thalassia,2004,332.2,747.4,1079.6,440.6,,,,,,,
20.85,-86.867,Tropical Atlantic,Estuarine,Thalassia,2004,81.7,373.4,455.1,204.2,,,,,,,
20.85,-86.867,Tropical Atlantic,Estuarine,Thalassia,2004,74.9,494.2,569.1,244.6,,,,,,,
20.85,-86.867,Tropical Atlantic,Estuarine,Thalassia,2004,48.9,288.7,337.6,170.3,,,,,,,
5.016,119.1,Tropical Indo Pacific,Coastal,Halophila,1991,,,10.93,1099,,,,0.88,,,
-5.064,119.459,Tropical Indo Pacific,Coastal,Enhalus,1990,,,,39,,,,,,,
-5.047,119.327,Tropical Indo Pacific,Coastal,Enhalus,1990,,,,24,,,,,,,
-6.679,72.066,Tropical Indo Pacific,Coastal,Thalassodendron,2016,,,,,60,,,,,,
-6.59,72.319,Tropical Indo Pacific,Coastal,Thalassodendron,2016,,,,,63,,,,,,
-6.458,71.241,Tropical Indo Pacific,Coastal,Thalassodendron,2016,,,,,90,,,,,,
37.35,122.567,Temperate North Pacific,Estuarine,Zostera,2015,5.87,11.97,17.84,249.32,,1171.2,,,,,
37.35,122.567,Temperate North Pacific,Estuarine,Zostera,2015,9.54,12.23,21.77,350.68,,1639.6,,,,,
37.35,122.567,Temperate North Pacific,Estuarine,Zostera,2015,29.36,22.87,52.23,654.79,,4036,,,,,
37.35,122.567,Temperate North Pacific,Estuarine,Zostera,2015,71.93,37.77,109.7,706.85,,4450.5,,,,,
37.35,122.567,Temperate North Pacific,Estuarine,Zostera,2015,86.61,42.29,128.9,723.29,,3171.2,,,,,
37.35,122.567,Temperate North Pacific,Estuarine,Zostera,2015,168.07,67.55,235.62,895.89,,3693.7,,,,,
37.35,122.567,Temperate North Pacific,Estuarine,Zostera,2015,268.62,118.09,386.71,1060.27,,5405.4,,,,,
37.35,122.567,Temperate North Pacific,Estuarine,Zostera,2015,204.04,94.41,298.45,939.73,,4252.3,,,,,
37.35,122.567,Temperate North Pacific,Estuarine,Zostera,2015,171.01,74.2,245.21,865.75,,3369.4,,,,,
37.35,122.567,Temperate North Pacific,Estuarine,Zostera,2015,308.26,103.46,411.72,504.11,,2738.7,,,,,
37.35,122.567,Temperate North Pacific,Estuarine,Zostera,2015,201.83,76.86,278.69,482.19,,3315.3,,,,,
37.35,122.567,Temperate North Pacific,Estuarine,Zostera,2015,184.95,86.44,271.39,572.6,,2991,,,,,
37.35,122.567,Temperate North Pacific,Estuarine,Zostera,2015,176.15,82.18,258.33,493.15,,3351.4,,,,,
37.35,122.567,Temperate North Pacific,Estuarine,Zostera,2015,133.58,81.65,215.23,438.36,,4306.3,,,,,
37.35,122.567,Temperate North Pacific,Estuarine,Zostera,2015,90.28,49.47,139.75,430.14,,4450.5,,,,,
-33.294,151.502,Temperate Southern,Estuarine,Zostera,2011,150.72,158.12,306.03,1379.31,,,,,,,
-33.294,151.502,Temperate Southern,Estuarine,Zostera,2011,168.12,226.5,379.31,1185.34,,,,,,,
-33.294,151.502,Temperate Southern,Estuarine,Zostera,2011,86.96,123.93,198.28,797.41,,,,,,,
-33.093,151.589,Temperate Southern,Estuarine,Zostera,2011,100.48,500,586.21,2974.14,,,,,,,
-33.093,151.589,Temperate Southern,Estuarine,Zostera,2011,90.82,350.43,422.41,1875,,,,,,,
-33.093,151.589,Temperate Southern,Estuarine,Zostera,2011,67.63,200.85,258.62,905.17,,,,,,,
-35.043,150.734,Temperate Southern,Coastal,Posidonia,1990,,,,328.92,,,,,,,
-35.043,150.734,Temperate Southern,Coastal,Posidonia,1990,,,,329.04,,,,,,,
-35.043,150.734,Temperate Southern,Coastal,Posidonia,1991,,,,321.75,,,,,,,
-35.043,150.734,Temperate Southern,Coastal,Posidonia,1991,,,,313.97,,,,,,,
-35.043,150.734,Temperate Southern,Coastal,Posidonia,1991,,,,271.71,,,,,,,
-35.043,150.734,Temperate Southern,Coastal,Posidonia,1991,,,,260.21,,,,,,,
-35.043,150.734,Temperate Southern,Coastal,Posidonia,1991,,,,320.85,,,,,,,
-35.043,150.734,Temperate Southern,Coastal,Posidonia,1991,,,,288.17,,,,,,,
-35.043,150.734,Temperate Southern,Coastal,Posidonia,1992,,,,270.97,,,,,,,
-35.043,150.734,Temperate Southern,Coastal,Posidonia,1992,,,,251.23,,,,,,,
23.425,-106.56,Tropical Atlantic,Estuarine,Ruppia,1981,,,11.67,,,,,,,,
23.425,-106.56,Tropical Atlantic,Estuarine,Ruppia,1981,,,130.8,,,,,,,,
23.425,-106.56,Tropical Atlantic,Estuarine,Ruppia,1982,,,626.57,,,,,,,,
23.425,-106.56,Tropical Atlantic,Estuarine,Ruppia,1982,,,529.91,,,,,,,,
23.425,-106.56,Tropical Atlantic,Estuarine,Ruppia,1982,,,9.75,,,,,,,,
23.425,-106.56,Tropical Atlantic,Estuarine,Ruppia,1982,,,162.12,,,,,,,,
23.425,-106.56,Tropical Atlantic,Estuarine,Ruppia,1982,,,13.04,,,,,,,,
23.425,-106.56,Tropical Atlantic,Estuarine,Ruppia,1982,,,193.62,,,,,,,,
23.425,-106.56,Tropical Atlantic,Estuarine,Ruppia,1982,,,251.71,,,,,,,,
23.425,-106.56,Tropical Atlantic,Estuarine,Ruppia,1982,,,427.78,,,,,,,,
23.425,-106.56,Tropical Atlantic,Estuarine,Ruppia,1982,,,18.36,,,,,,,,
23.425,-106.56,Tropical Atlantic,Estuarine,Ruppia,1982,,,15.74,,,,,,,,
23.425,-106.56,Tropical Atlantic,Estuarine,Ruppia,1982,,,18.77,,,,,,,,
23.425,-106.56,Tropical Atlantic,Estuarine,Ruppia,1982,,,17.07,,,,,,,,
-20.141601,57.75362,Tropical Indo Pacific,Coastal,Syringodium,2001,,,,627.05,,,,,,,
-20.141601,57.75362,Tropical Indo Pacific,Coastal,Syringodium,2001,,,,526.16,,,,,,,
-20.141601,57.75362,Tropical Indo Pacific,Coastal,Syringodium,2001,,,,599.11,,,,,,,
-20.141601,57.75362,Tropical Indo Pacific,Coastal,Syringodium,2001,,,,544.79,,,,,,,
-20.141601,57.75362,Tropical Indo Pacific,Coastal,Syringodium,2001,,,,594.46,,,,,,,
-20.141601,57.75362,Tropical Indo Pacific,Coastal,Syringodium,2001,,,,637.92,,,,,,,
24.5,-80.5,Tropical Atlantic,Coastal,Thalassia,1996,22.26,,,,,,,,,,7.936
24.5,-80.5,Tropical Atlantic,Coastal,Thalassia,1996,29.79,,,,,,,,,,11.85
24.5,-80.5,Tropical Atlantic,Coastal,Thalassia,1996,42,,,,,,,,,,22.186
24.5,-80.5,Tropical Atlantic,Coastal,Thalassia,1996,40.21,,,,,,,,,,19.985
24.5,-80.5,Tropical Atlantic,Coastal,Thalassia,1996,26.21,,,,,,,,,,15.459
24.5,-80.5,Tropical Atlantic,Coastal,Syringodium,1996,6.65,,,,,,,,,,
24.5,-80.5,Tropical Atlantic,Coastal,Syringodium,1996,20.23,,,,,,,,,,
24.5,-80.5,Tropical Atlantic,Coastal,Syringodium,1996,24.07,,,,,,,,,,
24.5,-80.5,Tropical Atlantic,Coastal,Syringodium,1996,19.2,,,,,,,,,,
24.5,-80.5,Tropical Atlantic,Coastal,Thalassia,1997,29.79,,,,,,,,,,19.557
24.5,-80.5,Tropical Atlantic,Coastal,Thalassia,1997,42.72,,,,,,,,,,22.125
24.5,-80.5,Tropical Atlantic,Coastal,Thalassia,1997,36.26,,,,,,,,,,22.37
24.5,-80.5,Tropical Atlantic,Coastal,Thalassia,1997,36.44,,,,,,,,,,13.196
24.5,-80.5,Tropical Atlantic,Coastal,Syringodium,1997,13.58,,,,,,,,,,
24.5,-80.5,Tropical Atlantic,Coastal,Syringodium,1997,19.58,,,,,,,,,,
24.5,-80.5,Tropical Atlantic,Coastal,Syringodium,1997,21.08,,,,,,,,,,
24.5,-80.5,Tropical Atlantic,Coastal,Syringodium,1997,14.99,,,,,,,,,,
24.5,-80.5,Tropical Atlantic,Coastal,Thalassia,1998,40.03,,,,,,,,,,18.639
24.5,-80.5,Tropical Atlantic,Coastal,Thalassia,1998,69.1,,,,,,,,,,21.697
24.5,-80.5,Tropical Atlantic,Coastal,Thalassia,1998,30.15,,,,,,,,,,23.165
24.5,-80.5,Tropical Atlantic,Coastal,Syringodium,1998,15.93,,,,,,,,,,
24.5,-80.5,Tropical Atlantic,Coastal,Syringodium,1998,29.79,,,,,,,,,,
24.5,-80.5,Tropical Atlantic,Coastal,Syringodium,1998,19.39,,,,,,,,,,
32.4023,-64.7984,Temperate North Atlantic,Coastal,Thalassia,1993,,,,789.18,,,,,,,
32.4023,-64.7984,Temperate North Atlantic,Coastal,Thalassia,1993,,,,724.27,,,,,,,
32.2716,-64.9661,Tropical Atlantic,Coastal,Thalassia,2008,,,,779.7,,,,,,,
32.2716,-64.9661,Tropical Atlantic,Coastal,Thalassia,2009,,,,722.6,,,,,,,
24.911,-80.939,Tropical Atlantic,Coastal,Thalassia,1991,,,,430,,,,,,,
24.983,-80.817,Tropical Atlantic,Coastal,Thalassia,1991,,,,1442,,,,,,,
24.983,-80.5,Tropical Atlantic,Coastal,Thalassia,1991,,,,625,,,,,,,
25.05,-80.9,Tropical Atlantic,Coastal,Thalassia,1991,,,,908,,,,,,,
25.067,-80.75,Tropical Atlantic,Coastal,Thalassia,1991,,,,47,,,,,,,
25.083,-80.433,Tropical Atlantic,Coastal,Thalassia,1991,,,,725,,,,,,,
25.117,-80.767,Tropical Atlantic,Coastal,Thalassia,1991,,,,883,,,,,,,
25.167,-80.483,Tropical Atlantic,Coastal,Thalassia,1991,,,,833,,,,,,,
24.911,-80.939,Tropical Atlantic,Coastal,Thalassia,1992,,,,325,,,,,,,
24.911,-80.939,Tropical Atlantic,Coastal,Thalassia,1992,,,,240,,,,,,,
24.911,-80.939,Tropical Atlantic,Coastal,Thalassia,1992,,,,150,,,,,,,
24.983,-80.817,Tropical Atlantic,Coastal,Thalassia,1992,,,,975,,,,,,,
24.983,-80.5,Tropical Atlantic,Coastal,Thalassia,1992,,,,825,,,,,,,
24.983,-80.817,Tropical Atlantic,Coastal,Thalassia,1992,,,,1475,,,,,,,
24.983,-80.5,Tropical Atlantic,Coastal,Thalassia,1992,,,,608,,,,,,,
24.983,-80.817,Tropical Atlantic,Coastal,Thalassia,1992,,,,1233,,,,,,,
24.983,-80.5,Tropical Atlantic,Coastal,Thalassia,1992,,,,492,,,,,,,
25.05,-80.9,Tropical Atlantic,Coastal,Thalassia,1992,,,,725,,,,,,,
25.05,-80.9,Tropical Atlantic,Coastal,Thalassia,1992,,,,708,,,,,,,
25.05,-80.9,Tropical Atlantic,Coastal,Thalassia,1992,,,,492,,,,,,,
25.067,-80.75,Tropical Atlantic,Coastal,Thalassia,1992,,,,283,,,,,,,
25.067,-80.75,Tropical Atlantic,Coastal,Thalassia,1992,,,,392,,,,,,,
25.067,-80.75,Tropical Atlantic,Coastal,Thalassia,1992,,,,250,,,,,,,
25.083,-80.433,Tropical Atlantic,Coastal,Thalassia,1992,,,,925,,,,,,,
25.083,-80.433,Tropical Atlantic,Coastal,Thalassia,1992,,,,958,,,,,,,
25.083,-80.433,Tropical Atlantic,Coastal,Thalassia,1992,,,,692,,,,,,,
25.117,-80.767,Tropical Atlantic,Coastal,Thalassia,1992,,,,958,,,,,,,
25.117,-80.767,Tropical Atlantic,Coastal,Thalassia,1992,,,,700,,,,,,,
25.117,-80.767,Tropical Atlantic,Coastal,Thalassia,1992,,,,900,,,,,,,
25.167,-80.483,Tropical Atlantic,Coastal,Thalassia,1992,,,,825,,,,,,,
25.167,-80.483,Tropical Atlantic,Coastal,Thalassia,1992,,,,800,,,,,,,
25.167,-80.483,Tropical Atlantic,Coastal,Thalassia,1992,,,,367,,,,,,,
-32.313,115.714,Temperate Southern,Coastal,Posidonia,2015,,,,1308,,,,,,,
-32.313,115.714,Temperate Southern,Coastal,Posidonia,2015,,,,300,,,,,,,
-32.313,115.714,Temperate Southern,Coastal,Posidonia,2015,,,,1100,,,,,,,
-32.313,115.714,Temperate Southern,Coastal,Posidonia,2015,,,,658,,,,,,,
-32.175,115.767,Temperate Southern,Coastal,Posidonia,2015,,,,1042,,,,,,,
-32.175,115.767,Temperate Southern,Coastal,Posidonia,2015,,,,1425,,,,,,,
-32.175,115.767,Temperate Southern,Coastal,Posidonia,2015,,,,1567,,,,,,,
-32.175,115.767,Temperate Southern,Coastal,Posidonia,2015,,,,1758,,,,,,,
-32.158,115.67,Temperate Southern,Coastal,Posidonia,2015,,,,2050,,,,,,,
-32.158,115.67,Temperate Southern,Coastal,Posidonia,2015,,,,1042,,,,,,,
-32.158,115.67,Temperate Southern,Coastal,Posidonia,2015,,,,1450,,,,,,,
-32.158,115.67,Temperate Southern,Coastal,Posidonia,2015,,,,858,,,,,,,
37.151,-76.289,Tropical Atlantic,Estuarine,Ruppia,2013,36.61,,,,,,,,,,
37.151,-76.289,Tropical Atlantic,Estuarine,Ruppia,2013,19.03,,,,,,,,,,
37.17,-76.377,Tropical Atlantic,Estuarine,Ruppia,2013,63.3,,,,,,,,,,
37.17,-76.377,Tropical Atlantic,Estuarine,Ruppia,2013,52.26,,,,,,,,,,
37.33,-76.32,Tropical Atlantic,Estuarine,Ruppia,2013,53.75,,,,,,,,,,
37.33,-76.32,Tropical Atlantic,Estuarine,Ruppia,2013,19.89,,,,,,,,,,
37.151,-76.289,Tropical Atlantic,Estuarine,Zostera,2013,186.36,,,,,,,,,,
37.151,-76.289,Tropical Atlantic,Estuarine,Zostera,2013,46.69,,,,,,,,,,
37.17,-76.377,Tropical Atlantic,Estuarine,Zostera,2013,302.92,,,,,,,,,,
37.17,-76.377,Tropical Atlantic,Estuarine,Zostera,2013,47.26,,,,,,,,,,
37.33,-76.32,Tropical Atlantic,Estuarine,Zostera,2013,135.1,,,,,,,,,,
37.33,-76.32,Tropical Atlantic,Estuarine,Zostera,2013,,,,,,,,,,,
27.524,-80.332,Tropical Atlantic,Estuarine,Syringodium,1981,,,,,,,,,,,1.8
27.524,-80.332,Tropical Atlantic,Estuarine,Syringodium,1981,,,,,,,,,,,1.76
27.524,-80.332,Tropical Atlantic,Estuarine,Syringodium,1981,,,,,,,,,,,1.82
27.524,-80.332,Tropical Atlantic,Estuarine,Syringodium,1981,,,,,,,,,,,1.8
27.524,-80.332,Tropical Atlantic,Estuarine,Syringodium,1982,,,,,,,,,,,1.86
27.55,-80.347,Tropical Atlantic,Estuarine,Thalassia,1996,,,256,616,,,,,,,2.8
21.458,-89.244,Tropical Atlantic,Coastal,Thalassia,1991,222,307,529,480,,,,,,,
21.458,-89.244,Tropical Atlantic,Coastal,Thalassia,1991,222,261,483,510,,,,,,,
21.458,-89.244,Tropical Atlantic,Coastal,Thalassia,1991,693,467,1160,1222,,,,,,,
40.03,15.276,Mediterranean,Coastal,Halophila,2007,,,,10500,,,,,,,
40.03,15.276,Mediterranean,Coastal,Halophila,2017,,,,6230,,,,,,,
9.291,79.129,Tropical Indo Pacific,Coastal,Cymodocea,2014,278,717,995,,,,,,,,
9.485,78.901,Tropical Indo Pacific,Coastal,Cymodocea,2014,259,830,1089,,,,,,,,
9.485,78.907,Tropical Indo Pacific,Estuarine,Thalassia,2016,,,610,,,,,,,,
9.485,78.907,Tropical Indo Pacific,Coastal,Thalassia,2016,,,2420,,,,,,,,
9.485,78.907,Tropical Indo Pacific,Estuarine,Thalassia,2016,,,425,,,,,,,,
9.485,78.907,Tropical Indo Pacific,Coastal,Thalassia,2016,,,2320,,,,,,,,
42.104,-8.876,Mediterranean,Estuarine,Zostera,2019,,,,182,48,,,,,,
42.104,-8.876,Mediterranean,Estuarine,Zostera,2019,,,,141,50,,,,,,
42.252,-8.738,Mediterranean,Estuarine,Zostera,2019,,,,214,54,,,,,,
42.252,-8.738,Mediterranean,Estuarine,Zostera,2019,,,,160,54,,,,,,
42.252,-8.738,Mediterranean,Estuarine,Zostera,2019,,,,390,70,,,,,,
42.252,-8.738,Mediterranean,Estuarine,Zostera,2019,,,,221,62,,,,,,
42.28,-8.825,Mediterranean,Estuarine,Zostera,2019,,,,198,28,,,,,,
42.28,-8.825,Mediterranean,Estuarine,Zostera,2019,,,,272,50,,,,,,
42.311,-8.649,Mediterranean,Estuarine,Zostera,2019,,,,211,80,,,,,,
42.311,-8.649,Mediterranean,Estuarine,Zostera,2019,,,,170,74,,,,,,
42.311,-8.649,Mediterranean,Estuarine,Zostera,2019,,,,205,60,,,,,,
42.311,-8.649,Mediterranean,Estuarine,Zostera,2019,,,,122,38,,,,,,
42.311,-8.649,Mediterranean,Estuarine,Zostera,2019,,,,160,36,,,,,,
42.567,-8.885,Mediterranean,Estuarine,Zostera,2019,,,,86,46,,,,,,
42.567,-8.885,Mediterranean,Estuarine,Zostera,2019,,,,134,42,,,,,,
42.567,-8.885,Mediterranean,Estuarine,Zostera,2019,,,,150,40,,,,,,
42.567,-8.885,Mediterranean,Estuarine,Zostera,2019,,,,349,80,,,,,,
42.567,-8.885,Mediterranean,Estuarine,Zostera,2019,,,,106,58,,,,,,
42.567,-8.885,Mediterranean,Estuarine,Zostera,2019,,,,173,66,,,,,,
43.125,-9.163,Mediterranean,Estuarine,Zostera,2019,,,,278,54,,,,,,
43.418,-8.18,Mediterranean,Estuarine,Zostera,2019,,,,202,68,,,,,,
43.418,-8.18,Mediterranean,Estuarine,Zostera,2019,,,,77,27,,,,,,
43.418,-8.18,Mediterranean,Estuarine,Zostera,2019,,,,96,48,,,,,,
43.418,-8.18,Mediterranean,Estuarine,Zostera,2019,,,,70,27,,,,,,
43.418,-8.18,Mediterranean,Estuarine,Zostera,2019,,,,83,32,,,,,,
43.418,-8.18,Mediterranean,Estuarine,Zostera,2019,,,,198,66,,,,,,
43.503,-8.163,Mediterranean,Estuarine,Zostera,2019,,,,173,68,,,,,,
43.503,-8.163,Mediterranean,Estuarine,Zostera,2019,,,,186,36,,,,,,
43.503,-8.163,Mediterranean,Estuarine,Zostera,2019,,,,166,47,,,,,,
43.503,-8.163,Mediterranean,Estuarine,Zostera,2019,,,,189,70,,,,,,
43.503,-8.163,Mediterranean,Estuarine,Zostera,2019,,,,90,54,,,,,,
43.517,-7.031,Mediterranean,Estuarine,Zostera,2019,,,,96,27,,,,,,
43.694,-7.442,Mediterranean,Coastal,Zostera,2019,,,,320,52,,,,,,
43.717,-7.836,Mediterranean,Estuarine,Zostera,2019,,,,192,42,,,,,,
43.717,-7.836,Mediterranean,Estuarine,Zostera,2019,,,,336,40,,,,,,
43.745,-7.681,Mediterranean,Estuarine,Zostera,2019,,,,122,50,,,,,,
42.223,3.096,Mediterranean,Estuarine,Ruppia,2003,,,439,,,,,,,,
42.223,3.096,Mediterranean,Estuarine,Ruppia,2003,,,137,,,,,,,,
-4.433,39.521,Tropical Indo Pacific,Coastal,Enhalus,2014,155.9,1669.2,1825.8,248,48,,,,,,
-4.433,39.521,Tropical Indo Pacific,Coastal,Syringodium,2014,300.8,1683.8,1984.7,4351,72,,,,,,
-4.433,39.521,Tropical Indo Pacific,Coastal,Thalassia,2014,202.1,1361.1,1563.1,996,69,,,,,,
-4.433,39.521,Tropical Indo Pacific,Coastal,Thalassodendron,2014,308.2,1096.6,1404.9,531,62,,,,,,
-33.084,151.588,Temperate Southern,Estuarine,Zostera,2006,,,358.33,,,,,,,,
-33.084,151.588,Temperate Southern,Estuarine,Zostera,2006,,,147.92,,,,,,,,
-33.084,151.588,Temperate Southern,Estuarine,Zostera,2006,,,157.29,,,,,,,,
-33.084,151.588,Temperate Southern,Estuarine,Zostera,2006,,,226.29,,,,,,,,
-33.084,151.588,Temperate Southern,Estuarine,Zostera,2006,,,304.96,,,,,,,,
-33.084,151.588,Temperate Southern,Estuarine,Zostera,2006,,,308.19,,,,,,,,
-33.084,151.588,Temperate Southern,Estuarine,Zostera,2006,,,138.22,,,,,,,,
-33.084,151.588,Temperate Southern,Estuarine,Zostera,2006,,,310.42,,,,,,,,
-33.084,151.588,Temperate Southern,Estuarine,Zostera,2006,,,304.76,,,,,,,,
-33.084,151.588,Temperate Southern,Estuarine,Zostera,2007,,,1336.5,,,,,,,,
-33.084,151.588,Temperate Southern,Estuarine,Zostera,2007,,,1607.25,,,,,,,,
-33.084,151.588,Temperate Southern,Estuarine,Zostera,2007,,,1293.63,,,,,,,,
-33.084,151.588,Temperate Southern,Estuarine,Zostera,2007,,,1283.25,,,,,,,,
-33.084,151.588,Temperate Southern,Estuarine,Zostera,2007,,,2238.13,,,,,,,,
-33.084,151.588,Temperate Southern,Estuarine,Zostera,2007,,,1809,,,,,,,,
-37.664,176.163,Temperate Southern,Estuarine,Zostera,2016,,,,,58,,,,,,
-37.664,176.163,Temperate Southern,Estuarine,Zostera,2016,,,,,72,,,,,,
-37.642,176.037,Temperate Southern,Estuarine,Zostera,2016,,,,,61,,,,,,
-37.642,176.037,Temperate Southern,Estuarine,Zostera,2016,,,,,69,,,,,,
-37.593,175.979,Temperate Southern,Estuarine,Zostera,2016,,,,,28,,,,,,
-37.593,175.979,Temperate Southern,Estuarine,Zostera,2016,,,,,65,,,,,,
-37.54,175.948,Temperate Southern,Estuarine,Zostera,2016,,,,,88,,,,,,
-37.54,175.948,Temperate Southern,Estuarine,Zostera,2016,,,,,100,,,,,,
-37.488,175.948,Temperate Southern,Estuarine,Zostera,2016,,,,,58,,,,,,
-37.488,175.948,Temperate Southern,Estuarine,Zostera,2016,,,,,72,,,,,,
-37.448,175.962,Temperate Southern,Estuarine,Zostera,2016,,,,,65,,,,,,
-37.448,175.962,Temperate Southern,Estuarine,Zostera,2016,,,,,70,,,,,,
-35.055,117.887,Temperate Southern,Coastal,Posidonia,1989,,,,1471.7,,3289.21,,,,,
-35.055,117.887,Temperate Southern,Coastal,Posidonia,1989,,,,1528.3,,1873.73,,,,,
-35.055,117.887,Temperate Southern,Coastal,Posidonia,1989,,,,1150.94,,1914.46,,,,,
-35.055,117.887,Temperate Southern,Coastal,Posidonia,1989,,,,1220.13,,2331.98,,,,,
-35.055,117.887,Temperate Southern,Coastal,Posidonia,1989,,,,1314.47,,1425.66,,,,,
-35.055,117.887,Temperate Southern,Coastal,Posidonia,1989,,,,1383.65,,2016.29,,,,,
-35.055,117.887,Temperate Southern,Coastal,Posidonia,1989,,,,1559.75,,2057.03,,,,,
-35.055,117.887,Temperate Southern,Coastal,Posidonia,1989,,,,1761.01,,3299.39,,,,,
-23.831,-45.443,Tropical Atlantic,Coastal,Halophila,2015,8,20,28,,,,,,,,
